Country Name,ISO3 Code,Region Name,Sub-region Name,Year,Internet users (%),Grupo de Ingresos,Fixed broadband subscriptions (per 100 people),Number of internet users,Nivel Ingresos
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,1999,11.07460593,Ingreso alto,,12036.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2000,13.81508054,Ingreso alto,,15020.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2001,18.37576604,Ingreso alto,,19973.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2002,27.49443238,Ingreso alto,,29847.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2003,27.42907299,Ingreso alto,,29720.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2004,27.37700879,Ingreso alto,1.372904563,29591.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2005,27.34431967,Ingreso alto,2.752472308,29475.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2006,27.33261054,Ingreso alto,,29375.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2007,27.33933584,Ingreso alto,5.538906782,29292.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2008,27.36177742,Ingreso alto,6.946682154,29222.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2009,27.39650968,Ingreso alto,8.457692741,29169.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2010,31.22,Ingreso alto,8.577865337,33140.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2011,35.6,Ingreso alto,,37680.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2012,40.5479,Ingreso alto,,42801.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2013,45.3,Ingreso alto,8.641729106,47706.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2014,50.07,Ingreso alto,8.657267348,52629.0,3.0
United States Virgin Islands,VIR,Americas,Latin America and the Caribbean,2015,54.8391373,Ingreso alto,8.574858515,57568.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1990,0.0,Ingreso alto,,0.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1991,0.0,Ingreso alto,,,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1992,0.0,Ingreso alto,,,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1993,0.0,Ingreso alto,,,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1994,0.062474386,Ingreso alto,,2000.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1995,0.310128582,Ingreso alto,,10001.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1996,1.847472089,Ingreso alto,,60007.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1997,3.363239668,Ingreso alto,,110012.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1998,6.987069365,Ingreso alto,,230024.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,1999,9.972765285,Ingreso alto,,330031.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2000,10.53905775,Ingreso alto,,350028.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2001,11.12143768,Ingreso alto,,370022.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2002,11.4194702,Ingreso alto,,380014.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2003,15.93713672,Ingreso alto,,530011.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2004,17.06309834,Ingreso alto,0.812891618,567194.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2005,20.08818956,Ingreso alto,1.461224522,668055.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2006,29.4,Ingreso alto,3.205087146,979327.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2007,34.0,Ingreso alto,4.952894111,1135512.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2008,39.3,Ingreso alto,7.320803025,1316874.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2009,41.8,Ingreso alto,9.478051012,1405632.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2010,46.4,Ingreso alto,11.41761243,1565729.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2011,51.40466106,Ingreso alto,14.03636877,1740369.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2012,54.45376868,Ingreso alto,17.18476757,1849673.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2013,57.69,Ingreso alto,21.74628693,1966078.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2014,61.46,Ingreso alto,24.71039008,2101653.0,3.0
Uruguay,URY,Americas,Latin America and the Caribbean,2015,64.5707871,Ingreso alto,26.40476622,2216783.0,3.0
Uzbekistan,UZB,Asia,Central Asia,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Uzbekistan,UZB,Asia,Central Asia,1991,0.0,Ingreso mediano bajo,,,1.0
Uzbekistan,UZB,Asia,Central Asia,1992,0.0,Ingreso mediano bajo,,,1.0
Uzbekistan,UZB,Asia,Central Asia,1993,0.0,Ingreso mediano bajo,,,1.0
Uzbekistan,UZB,Asia,Central Asia,1994,0.0,Ingreso mediano bajo,,,1.0
Uzbekistan,UZB,Asia,Central Asia,1995,0.001527093,Ingreso mediano bajo,,349.0,1.0
Uzbekistan,UZB,Asia,Central Asia,1996,0.004285074,Ingreso mediano bajo,,998.0,1.0
Uzbekistan,UZB,Asia,Central Asia,1997,0.010536935,Ingreso mediano bajo,,2499.0,1.0
Uzbekistan,UZB,Asia,Central Asia,1998,0.020754437,Ingreso mediano bajo,,5004.0,1.0
Uzbekistan,UZB,Asia,Central Asia,1999,0.030688343,Ingreso mediano bajo,,7516.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2000,0.484347308,Ingreso mediano bajo,,120355.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2001,0.597567994,Ingreso mediano bajo,,150519.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2002,1.081939742,Ingreso mediano bajo,,276023.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2003,1.912595178,Ingreso mediano bajo,0.01070717,494036.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2004,2.593725421,Ingreso mediano bajo,0.021144578,678527.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2005,3.343509888,Ingreso mediano bajo,0.031296602,886437.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2006,6.388321967,Ingreso mediano bajo,0.032230178,1717837.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2007,7.490604681,Ingreso mediano bajo,0.070502495,2044364.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2008,9.080114523,Ingreso mediano bajo,0.238752101,2516629.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2009,11.9,Ingreso mediano bajo,0.316171483,3350481.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2010,15.9,Ingreso mediano bajo,0.413804098,4548401.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2011,18.6,Ingreso mediano bajo,0.509921486,5406690.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2012,23.6,Ingreso mediano bajo,0.748996253,6971633.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2013,26.8,Ingreso mediano bajo,1.023297952,8045289.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2014,35.5,Ingreso mediano bajo,2.696508044,10827364.0,1.0
Uzbekistan,UZB,Asia,Central Asia,2015,42.8,Ingreso mediano bajo,5.780186247,13257737.0,1.0
Vanuatu,VUT,Oceania,Melanesia,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Vanuatu,VUT,Oceania,Melanesia,1991,0.0,Ingreso mediano bajo,,,1.0
Vanuatu,VUT,Oceania,Melanesia,1992,0.0,Ingreso mediano bajo,,,1.0
Vanuatu,VUT,Oceania,Melanesia,1993,0.0,Ingreso mediano bajo,,,1.0
Vanuatu,VUT,Oceania,Melanesia,1994,0.0,Ingreso mediano bajo,,,1.0
Vanuatu,VUT,Oceania,Melanesia,1995,0.0,Ingreso mediano bajo,,,1.0
Vanuatu,VUT,Oceania,Melanesia,1996,0.056845636,Ingreso mediano bajo,,98.0,1.0
Vanuatu,VUT,Oceania,Melanesia,1997,0.139505815,Ingreso mediano bajo,,244.0,1.0
Vanuatu,VUT,Oceania,Melanesia,1998,0.274185942,Ingreso mediano bajo,,488.0,1.0
Vanuatu,VUT,Oceania,Melanesia,1999,0.538300048,Ingreso mediano bajo,,976.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2000,2.108336891,Ingreso mediano bajo,,3902.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2001,2.830572239,Ingreso mediano bajo,,5358.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2002,3.510038711,Ingreso mediano bajo,,6808.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2003,3.903295845,Ingreso mediano bajo,0.007539242,7766.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2004,4.746602619,Ingreso mediano bajo,0.011267495,9690.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2005,5.082333808,Ingreso mediano bajo,0.028191627,10641.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2006,5.850585059,Ingreso mediano bajo,0.044315902,12557.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2007,6.8,Ingreso mediano bajo,0.059233068,14957.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2008,7.269119923,Ingreso mediano bajo,0.089005981,16380.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2009,7.5,Ingreso mediano bajo,0.217158095,17309.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2010,8.0,Ingreso mediano bajo,0.211675155,18904.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2011,9.2,Ingreso mediano bajo,0.138881448,22252.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2012,10.598,Ingreso mediano bajo,0.124248995,26228.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2013,11.3,Ingreso mediano bajo,0.120794124,28605.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2014,18.8,Ingreso mediano bajo,1.731416358,48664.0,1.0
Vanuatu,VUT,Oceania,Melanesia,2015,22.35140458,Ingreso mediano bajo,1.584848597,59142.0,1.0
Yemen,YEM,Asia,Western Asia,1990,0.0,Ingreso bajo,,0.0,0.0
Yemen,YEM,Asia,Western Asia,1991,0.0,Ingreso bajo,,,0.0
Yemen,YEM,Asia,Western Asia,1992,0.0,Ingreso bajo,,,0.0
Yemen,YEM,Asia,Western Asia,1993,0.0,Ingreso bajo,,,0.0
Yemen,YEM,Asia,Western Asia,1994,0.0,Ingreso bajo,,,0.0
Yemen,YEM,Asia,Western Asia,1995,0.0,Ingreso bajo,,,0.0
Yemen,YEM,Asia,Western Asia,1996,0.000621081,Ingreso bajo,,99.0,0.0
Yemen,YEM,Asia,Western Asia,1997,0.015025295,Ingreso bajo,,2465.0,0.0
Yemen,YEM,Asia,Western Asia,1998,0.023323243,Ingreso bajo,,3941.0,0.0
Yemen,YEM,Asia,Western Asia,1999,0.056628675,Ingreso bajo,,9841.0,0.0
Yemen,YEM,Asia,Western Asia,2000,0.082500387,Ingreso bajo,,14747.0,0.0
Yemen,YEM,Asia,Western Asia,2001,0.090802459,Ingreso bajo,,16699.0,0.0
Yemen,YEM,Asia,Western Asia,2002,0.518796032,Ingreso bajo,,98152.0,0.0
Yemen,YEM,Asia,Western Asia,2003,0.6047341,Ingreso bajo,,117694.0,0.0
Yemen,YEM,Asia,Western Asia,2004,0.881222989,Ingreso bajo,,176395.0,0.0
Yemen,YEM,Asia,Western Asia,2005,1.048597934,Ingreso bajo,0.00744999,215832.0,0.0
Yemen,YEM,Asia,Western Asia,2006,1.247824049,Ingreso bajo,0.013442805,264046.0,0.0
Yemen,YEM,Asia,Western Asia,2007,5.01,Ingreso bajo,0.051685621,1089755.0,0.0
Yemen,YEM,Asia,Western Asia,2008,6.89,Ingreso bajo,0.118764054,1540355.0,0.0
Yemen,YEM,Asia,Western Asia,2009,9.96,Ingreso bajo,0.239824555,2288303.0,0.0
Yemen,YEM,Asia,Western Asia,2010,12.35,Ingreso bajo,0.362774891,2915437.0,0.0
Yemen,YEM,Asia,Western Asia,2011,14.905,Ingreso bajo,0.457837224,3614791.0,0.0
Yemen,YEM,Asia,Western Asia,2012,17.4465,Ingreso bajo,0.683605537,4345918.0,0.0
Yemen,YEM,Asia,Western Asia,2013,20.0,Ingreso bajo,1.021190945,5115264.0,0.0
Yemen,YEM,Asia,Western Asia,2014,22.55,Ingreso bajo,1.316630966,5918547.0,0.0
Yemen,YEM,Asia,Western Asia,2015,24.08540947,Ingreso bajo,1.490684786,6482879.0,0.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1991,0.0,Ingreso mediano bajo,,,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1992,0.0,Ingreso mediano bajo,,,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1993,0.0,Ingreso mediano bajo,,,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1994,0.006776105,Ingreso mediano bajo,,603.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1995,0.008783623,Ingreso mediano bajo,,803.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1996,0.009069176,Ingreso mediano bajo,,852.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1997,0.009329658,Ingreso mediano bajo,,902.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1998,0.030226183,Ingreso mediano bajo,,3008.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,1999,0.147053172,Ingreso mediano bajo,,15058.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2000,0.191071643,Ingreso mediano bajo,0.000201614,20122.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2001,0.233129556,Ingreso mediano bajo,0.000289931,25234.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2002,0.477750907,Ingreso mediano bajo,0.000437489,53128.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2003,0.980483039,Ingreso mediano bajo,0.000808404,111991.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2004,2.013549532,Ingreso mediano bajo,0.002164382,236225.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2005,2.851752261,Ingreso mediano bajo,0.002108593,343698.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2006,4.159913394,Ingreso mediano bajo,0.019213844,515141.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2007,4.87,Ingreso mediano bajo,0.031992429,619755.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2008,5.55,Ingreso mediano bajo,0.044386401,726080.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2009,6.31,Ingreso mediano bajo,0.080982879,849100.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2010,10.0,Ingreso mediano bajo,0.075459445,1385003.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2011,11.5,Ingreso mediano bajo,0.117,1640447.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2012,13.4682,Ingreso mediano bajo,0.103690594,1979817.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2013,15.4,Ingreso mediano bajo,0.090087833,2333594.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2014,19.0,Ingreso mediano bajo,0.133255081,2967985.0,1.0
Zambia,ZMB,Africa,Sub-Saharan Africa,2015,21.0,Ingreso mediano bajo,0.147298119,3381123.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1991,0.0,Ingreso mediano bajo,,,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1992,0.0,Ingreso mediano bajo,,,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1993,0.0,Ingreso mediano bajo,,,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1994,0.00173928,Ingreso mediano bajo,,193.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1995,0.00768354,Ingreso mediano bajo,,870.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1996,0.016790484,Ingreso mediano bajo,,1934.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1997,0.033080327,Ingreso mediano bajo,,3874.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1998,0.081648476,Ingreso mediano bajo,,9711.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,1999,0.161675528,Ingreso mediano bajo,,19505.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2000,0.401433535,Ingreso mediano bajo,,49064.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2001,0.799846046,Ingreso mediano bajo,0.006465998,98910.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2002,1.1,Ingreso mediano bajo,0.023815718,137506.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2003,1.8,Ingreso mediano bajo,0.053295615,227410.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2004,2.1,Ingreso mediano bajo,0.074601212,268328.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2005,2.4,Ingreso mediano bajo,0.08433596,310561.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2006,2.4,Ingreso mediano bajo,0.083912694,314982.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2007,3.0,Ingreso mediano bajo,0.12410327,399897.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2008,3.5,Ingreso mediano bajo,0.145401097,474546.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2009,4.0,Ingreso mediano bajo,0.37622831,552424.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2010,6.4,Ingreso mediano bajo,0.259889116,901524.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2011,8.4,Ingreso mediano bajo,0.263681952,1208479.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2012,12.0,Ingreso mediano bajo,0.548259074,1765299.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2013,15.5,Ingreso mediano bajo,0.778375256,2333448.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2014,16.36473996,Ingreso mediano bajo,1.120462817,2522081.0,1.0
Zimbabwe,ZWE,Africa,Sub-Saharan Africa,2015,22.7428181,Ingreso mediano bajo,1.187053232,3588237.0,1.0
Aruba,ABW,Americas,Latin America and the Caribbean,2016,93.54245387,Ingreso alto,,98093.29425077549,3.0
Aruba,ABW,Americas,Latin America and the Caribbean,2017,97.17,Ingreso alto,,102379.2837,3.0
Afghanistan,AFG,Asia,Southern Asia,2016,11.0,Ingreso bajo,,3892133.08,0.0
Afghanistan,AFG,Asia,Southern Asia,2017,13.5,Ingreso bajo,,4899974.985,0.0
Afghanistan,AFG,Asia,Southern Asia,2018,16.8,Ingreso bajo,,6244882.896000001,0.0
Afghanistan,AFG,Asia,Southern Asia,2019,17.6,Ingreso bajo,,6695349.232000001,0.0
Afghanistan,AFG,Asia,Southern Asia,2020,18.4,Ingreso bajo,,7162814.744,0.0
Angola,AGO,Africa,Sub-Saharan Africa,2016,23.2,Ingreso mediano bajo,,6691455.823999999,1.0
Angola,AGO,Africa,Sub-Saharan Africa,2017,26.0,Ingreso mediano bajo,,7752359.94,1.0
Angola,AGO,Africa,Sub-Saharan Africa,2018,29.0,Ingreso mediano bajo,,8934838.229999999,1.0
Angola,AGO,Africa,Sub-Saharan Africa,2019,32.4,Ingreso mediano bajo,,10311396.876,1.0
Angola,AGO,Africa,Sub-Saharan Africa,2020,36.0,Ingreso mediano bajo,,11831856.48,1.0
Albania,ALB,Europe,Southern Europe,2016,59.6,Ingreso mediano alto,,1714156.196,2.0
Albania,ALB,Europe,Southern Europe,2017,62.4,Ingreso mediano alto,,1793037.168,2.0
Albania,ALB,Europe,Southern Europe,2018,65.4,Ingreso mediano alto,,1874609.904,2.0
Albania,ALB,Europe,Southern Europe,2019,68.55039112,Ingreso mediano alto,,1956559.0938118391,2.0
Albania,ALB,Europe,Southern Europe,2020,72.24,Ingreso mediano alto,,2050062.1175999998,2.0
Andorra,AND,Europe,Southern Europe,2016,89.7,Ingreso alto,,69333.615,3.0
Andorra,AND,Europe,Southern Europe,2017,91.56746703,Ingreso alto,,70504.20258908911,3.0
United Arab Emirates,ARE,Asia,Western Asia,2016,90.60000732,Ingreso alto,,8481044.03522337,3.0
United Arab Emirates,ARE,Asia,Western Asia,2017,94.81992254,Ingreso alto,,8995761.380410232,3.0
United Arab Emirates,ARE,Asia,Western Asia,2018,98.45000178,Ingreso alto,,9481686.198431194,3.0
United Arab Emirates,ARE,Asia,Western Asia,2019,99.14999998,Ingreso alto,,9687476.527045894,3.0
United Arab Emirates,ARE,Asia,Western Asia,2020,100.0,Ingreso alto,,9890400.0,3.0
Argentina,ARG,Americas,Latin America and the Caribbean,2016,70.96898082,Ingreso mediano alto,,30935639.905287415,2.0
Argentina,ARG,Americas,Latin America and the Caribbean,2017,74.29490687,Ingreso mediano alto,,32723051.313517522,2.0
Argentina,ARG,Americas,Latin America and the Caribbean,2018,77.7,Ingreso mediano alto,,34572228.054,2.0
Argentina,ARG,Americas,Latin America and the Caribbean,2019,79.9,Ingreso mediano alto,,35906030.888000004,2.0
Argentina,ARG,Americas,Latin America and the Caribbean,2020,85.5,Ingreso mediano alto,,38797132.365,2.0
Armenia,ARM,Asia,Western Asia,2016,64.34602977,Ingreso mediano alto,,1889294.022710962,2.0
Armenia,ARM,Asia,Western Asia,2017,64.74488433,Ingreso mediano alto,,1906600.231812564,2.0
Armenia,ARM,Asia,Western Asia,2018,68.24505226,Ingreso mediano alto,,2014417.1880298464,2.0
Armenia,ARM,Asia,Western Asia,2019,66.54394969,Ingreso mediano alto,,1968189.0322870433,2.0
Armenia,ARM,Asia,Western Asia,2020,76.51,Ingreso mediano alto,,2267170.3334,2.0
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,2016,73.0,Ingreso alto,,68999.59999999999,3.0
Australia,AUS,Oceania,Australia and New Zealand,2016,86.54,Ingreso alto,,20934810.9178,3.0
Australia,AUS,Oceania,Australia and New Zealand,2017,86.54504885,Ingreso alto,,21291691.75500861,3.0
Australia,AUS,Oceania,Australia and New Zealand,2018,87.6,Ingreso alto,,21884834.687999997,3.0
Australia,AUS,Oceania,Australia and New Zealand,2019,88.6,Ingreso alto,,22474050.069999997,3.0
Australia,AUS,Oceania,Australia and New Zealand,2020,89.6,Ingreso alto,,23021167.231999997,3.0
Austria,AUT,Europe,Western Europe,2016,84.32374257,Ingreso alto,,7367085.433515567,3.0
Austria,AUT,Europe,Western Europe,2017,87.93558659,Ingreso alto,,7736191.2677424,3.0
Austria,AUT,Europe,Western Europe,2018,87.47913723,Ingreso alto,,7733611.497436969,3.0
Austria,AUT,Europe,Western Europe,2019,87.75220479,Ingreso alto,,7792325.583588167,3.0
Austria,AUT,Europe,Western Europe,2020,87.52942813,Ingreso alto,,7804880.066329843,3.0
Azerbaijan,AZE,Asia,Western Asia,2016,78.2,Ingreso mediano alto,,7630608.984,2.0
Azerbaijan,AZE,Asia,Western Asia,2017,79.0,Ingreso mediano alto,,7784686.07,2.0
Azerbaijan,AZE,Asia,Western Asia,2018,79.79999549,Ingreso mediano alto,,7931936.809716328,2.0
Azerbaijan,AZE,Asia,Western Asia,2019,81.09999907,Ingreso mediano alto,,8129693.419774167,2.0
Azerbaijan,AZE,Asia,Western Asia,2020,84.59999573,Ingreso mediano alto,,8538779.935023732,2.0
Burundi,BDI,Africa,Sub-Saharan Africa,2016,2.2,Ingreso bajo,,230736.04400000002,0.0
Burundi,BDI,Africa,Sub-Saharan Africa,2017,2.660748535,Ingreso bajo,,288079.50995930354,0.0
Burundi,BDI,Africa,Sub-Saharan Africa,2018,4.1,Ingreso bajo,,458190.53899999993,0.0
Burundi,BDI,Africa,Sub-Saharan Africa,2019,6.2,Ingreso bajo,,714895.774,0.0
Burundi,BDI,Africa,Sub-Saharan Africa,2020,9.4,Ingreso bajo,,1117733.414,0.0
Belgium,BEL,Europe,Western Europe,2016,86.51647666,Ingreso alto,,9803547.069876105,3.0
Belgium,BEL,Europe,Western Europe,2017,87.67968082,Ingreso alto,,9973702.227170696,3.0
Belgium,BEL,Europe,Western Europe,2018,88.647343,Ingreso alto,,10129779.754175222,3.0
Belgium,BEL,Europe,Western Europe,2019,90.27542981,Ingreso alto,,10371726.075784938,3.0
Belgium,BEL,Europe,Western Europe,2020,91.52641629,Ingreso alto,,10566030.075180858,3.0
Benin,BEN,Africa,Sub-Saharan Africa,2016,14.5,Ingreso mediano bajo,,1576450.44,1.0
Benin,BEN,Africa,Sub-Saharan Africa,2017,18.7,Ingreso mediano bajo,,2089760.904,1.0
Benin,BEN,Africa,Sub-Saharan Africa,2018,19.0,Ingreso mediano bajo,,2182156.65,1.0
Benin,BEN,Africa,Sub-Saharan Africa,2019,22.4,Ingreso mediano bajo,,2643457.8239999996,1.0
Benin,BEN,Africa,Sub-Saharan Africa,2020,25.8,Ingreso mediano bajo,,3127785.0840000003,1.0
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2016,12.0,Ingreso bajo,,2237562.0,0.0
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2017,16.8,Ingreso bajo,,3224463.648,0.0
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2018,17.4,Ingreso bajo,,3436755.084,0.0
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2019,18.0,Ingreso bajo,,3657848.94,0.0
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2020,22.0,Ingreso bajo,,4598721.16,0.0
Bangladesh,BGD,Asia,Southern Asia,2016,18.1,Ingreso mediano bajo,,28593864.331000004,1.0
Bangladesh,BGD,Asia,Southern Asia,2017,19.8,Ingreso mediano bajo,,31617713.358000003,1.0
Bangladesh,BGD,Asia,Southern Asia,2018,21.8,Ingreso mediano bajo,,35180123.434,1.0
Bangladesh,BGD,Asia,Southern Asia,2019,23.8,Ingreso mediano bajo,,38804989.174,1.0
Bangladesh,BGD,Asia,Southern Asia,2020,24.8,Ingreso mediano bajo,,40842966.984,1.0
Bulgaria,BGR,Europe,Eastern Europe,2016,59.82554766,Ingreso mediano alto,,4264258.547729965,2.0
Bulgaria,BGR,Europe,Eastern Europe,2017,63.41010138,Ingreso mediano alto,,4486865.166295069,2.0
Bulgaria,BGR,Europe,Eastern Europe,2018,64.78201069,Ingreso mediano alto,,4550960.220316456,2.0
Bulgaria,BGR,Europe,Eastern Europe,2019,67.94698094,Ingreso mediano alto,,4739818.997089953,2.0
Bulgaria,BGR,Europe,Eastern Europe,2020,70.16,Ingreso mediano alto,,4864904.924,2.0
Bahrain,BHR,Asia,Western Asia,2016,97.9999807,Ingreso alto,,1397276.864821951,3.0
Bahrain,BHR,Asia,Western Asia,2017,95.87813575,Ingreso alto,,1432493.1742695274,3.0
Bahrain,BHR,Asia,Western Asia,2018,98.64467258,Ingreso alto,,1548168.949339552,3.0
